"","Beta","model","out","strata","exposure","pop","se","iqr","Lower","Upper","beta_exp","Lower_exp","Upper_exp","beta_ci"
"46",-0.0033674065951756,"model 5","res","sex 2","park","full",0.0141465649304103,0.159118870754791,-0.0310941643637372,0.024359351173386,0.999464325589998,0.995064551229217,1.00388355397957,"1 (1, 1)"
"47",-0.0881187089652863,"model 5","res","sex 2","ndvi_summer","full",0.0187992165518793,0.274767457777641,-0.124964496344539,-0.0512729215860336,0.976078609155335,0.966246620167238,0.986010643003041,"0.98 (0.97, 0.99)"
"48",-0.112810195108692,"model 5","res","sex 2","occur_bs_1000m","full",0.0227968174748879,0.0322254268358965,-0.157491136321606,-0.0681292538957784,0.996371243220212,0.994937638073405,0.997806914047962,"1 (0.99, 1)"
"49",-0.0362293507121286,"model 5","res","age 65","park","full",0.0143022711158177,0.159118870754791,-0.0642612869962588,-0.00819741442799842,0.994251811048748,0.989826916041169,0.998696486985207,"0.99 (0.99, 1)"
"50",-0.0772153084459447,"model 5","res","age 65","ndvi_summer","full",0.0194385372716063,0.274767457777641,-0.115314141410433,-0.0391164754814569,0.979007227443679,0.96881212292417,0.989309618147687,"0.98 (0.97, 0.99)"
"51",-0.0868238914964091,"model 5","res","age 65","occur_bs_1000m","full",0.0267031295972911,0.0322254268358965,-0.139161063781605,-0.034486719211213,0.997205973614566,0.995525515786986,0.998889268073116,"1 (1, 1)"
"52",-0.028132565256423,"model 5","res","age 75","park","full",0.0123288310774296,0.159118870754791,-0.0522966301396632,-0.00396850037318284,0.995533582228685,0.991713146119805,0.999368736033019,"1 (0.99, 1)"
"53",-0.020799757181813,"model 5","res","age 75","ndvi_summer","full",0.0183830781914784,0.274767457777641,-0.0568299283620944,0.0152304139984684,0.994301203693219,0.984506267308769,1.00419359073082,"0.99 (0.98, 1)"
"54",-0.0792209703142416,"model 5","res","age 75","occur_bs_1000m","full",0.0237504379194573,0.0322254268358965,-0.125770973253432,-0.0326709673750509,0.997450326370668,0.995955179116997,0.998947718168427,"1 (1, 1)"
"55",-0.0346707238499867,"model 5","res","age 85","park","full",0.0141749109652464,0.159118870754791,-0.0624530388259315,-0.00688840887404187,0.994498422983665,0.990111756359256,0.998904524630383,"0.99 (0.99, 1)"
"56",-0.0722550233614575,"model 5","res","age 85","ndvi_summer","full",0.0197714436781863,0.274767457777641,-0.111006340893065,-0.0335037058298502,0.980342450490982,0.969959529922578,0.99083651491251,"0.98 (0.97, 0.99)"
"57",-0.148879416094946,"model 5","res","age 85","occur_bs_1000m","full",0.0257286481790703,0.0322254268358965,-0.199306639896826,-0.0984521922930662,0.995213787861514,0.993597840175296,0.996832363660254,"1 (0.99, 1)"
"58",-0.0213111636410955,"model 5","res","dual 0","park","full",0.0124639830131751,0.159118870754791,-0.0457401214508377,0.00311779416864671,0.996614734682254,0.992748304878173,1.00049622296526,"1 (0.99, 1)"
"59",-0.0511892489441849,"model 5","res","dual 0","ndvi_summer","full",0.0156595922749319,0.274767457777641,-0.0818814858156331,-0.0204970120727367,0.986033312160135,0.977752833181291,0.99438391758586,"0.99 (0.98, 0.99)"
"60",-0.0938871493923035,"model 5","res","dual 0","occur_bs_1000m","full",0.0230859396030847,0.0322254268358965,-0.139134759563616,-0.0486395392209906,0.996979018910824,0.995526359659134,0.998433797864199,"1 (1, 1)"
"61",-0.0656242541287986,"model 5","res","dual 1","park","full",0.018443047655078,0.159118870754791,-0.101771963297907,-0.0294765449596898,0.989612271801644,0.983936575426667,0.995320707613435,"0.99 (0.98, 1)"
"62",-0.045233223084132,"model 5","res","dual 1","ndvi_summer","full",0.0236333983704284,0.274767457777641,-0.0915538327224593,0.00108738655419525,0.987648298571094,0.975157762026547,1.00029882307784,"0.99 (0.98, 1)"
"63",-0.0924689393422308,"model 5","res","dual 1","occur_bs_1000m","full",0.0345563345739665,0.0322254268358965,-0.160198110544921,-0.0247397681395402,0.997024584310088,0.994850850066128,0.999203068130896,"1 (0.99, 1)"
"64",-0.0347249027427764,"model 5","res","race 1","park","full",0.01267586265205,0.159118870754791,-0.0595691370137708,-0.00988066847178203,0.994489849564839,0.990566206271834,0.998429034450717,"0.99 (0.99, 1)"
"65",-0.0185506988058003,"model 5","res","race 1","ndvi_summer","full",0.0188854414211214,0.274767457777641,-0.0555654838233392,0.0184640862117386,0.994915839964765,0.984848371985313,1.00508622115848,"0.99 (0.98, 1.01)"
"66",-0.0971184983032802,"model 5","res","race 1","occur_bs_1000m","full",0.0218009556153413,0.0322254268358965,-0.139847586137905,-0.054389410468655,0.996875207297629,0.995503491545793,0.998248813152432,"1 (1, 1)"
"67",0.0182345257679732,"model 5","res","race 2","park","full",0.0273849527470167,0.159118870754791,-0.0354389953345107,0.0719080468704571,1.00290567044966,0.994376856471791,1.01150763643966,"1 (0.99, 1.01)"
"68",-0.116319782145204,"model 5","res","race 2","ndvi_summer","full",0.0336935656928897,0.274767457777641,-0.182357957414002,-0.0502816068764059,0.968544460309141,0.951128568743049,0.986279250170385,"0.97 (0.95, 0.99)"
"69",-0.113142402280785,"model 5","res","race 2","occur_bs_1000m","full",0.0404683904536358,0.0322254268358965,-0.192458990082216,-0.0338258144793543,0.99636057660711,0.99381712005197,0.99891054258045,"1 (0.99, 1)"
"70",-0.0911167131850788,"model 5","res","race 3","park","full",0.0278306970851721,0.159118870754791,-0.14566387713666,-0.0365695492334976,0.985606207026735,0.977088671951377,0.994197991661875,"0.99 (0.98, 0.99)"
"71",0.00437195664420963,"model 5","res","race 3","ndvi_summer","full",0.0420160486294597,0.274767457777641,-0.0779779854422149,0.0867218987306341,1.00120199322815,0.978802089339941,1.02411451933046,"1 (0.98, 1.02)"
"72",-0.0619920064285335,"model 5","res","race 3","occur_bs_1000m","full",0.0529065269905719,0.0322254268358965,-0.165686893877151,0.0417028810200837,0.998004275244651,0.994674898015281,1.0013447965702,"1 (0.99, 1)"
"73",-0.0453549243376525,"model 5","cvd","west","park","full",0.0131060861000726,0.159118870754791,-0.0710423810720758,-0.0196674676032292,0.992809154400783,0.988759468758648,0.996875426436595,"0.99 (0.99, 1)"
"74",-0.0830206301833374,"model 5","cvd","west","ndvi_summer","full",0.0257955761410008,0.274767457777641,-0.13357903038016,-0.0324622299865151,0.97744684462782,0.963962225225624,0.991120096899295,"0.98 (0.96, 0.99)"
"75",0.027424875355286,"model 5","cvd","west","occur_bs_1000m","full",0.0360396669106653,0.0322254268358965,-0.0432115738044379,0.0980613245150099,1.00088416896137,0.998608457684038,1.00316506631717,"1 (1, 1)"
"76",-0.0616328459899453,"model 5","cvd","south","park","full",0.0150968605558835,0.159118870754791,-0.0912221489591003,-0.0320435430207903,0.990240982453004,0.985589671826233,0.994914244091606,"0.99 (0.99, 0.99)"
"77",0.0622306463529663,"model 5","cvd","south","ndvi_summer","full",0.0174846516327555,0.274767457777641,0.0279613588705361,0.0964999338353965,1.0172459804408,1.00771246047764,1.02686969280155,"1.02 (1.01, 1.03)"
"78",0.101172212526542,"model 5","cvd","south","occur_bs_1000m","full",0.0205195094849779,0.0322254268358965,0.0609547129555573,0.141389712097527,1.00326563834919,1.00196622212729,1.00456673974019,"1 (1, 1)"
"79",-0.00390236027425091,"model 5","cvd","northeast","park","full",0.0153910044339909,0.159118870754791,-0.0340681746507693,0.0262634541022675,0.999379253582707,0.994593777028458,1.00418775540253,"1 (0.99, 1)"
"80",6.23948717248702e-05,"model 5","cvd","northeast","ndvi_summer","full",0.0224301943326584,0.274767457777641,-0.04389997818652,0.0440247679299698,1.00001714422724,0.988010172333854,1.01217003301307,"1 (0.99, 1.01)"
"81",0.0286073927507833,"model 5","cvd","northeast","occur_bs_1000m","full",0.0265671053702353,0.0322254268358965,-0.0234631769483585,0.0806779624499251,1.00092231050905,0.999244174887722,1.00260326439966,"1 (1, 1)"
"82",0.0536532990555102,"model 5","cvd","midwest","park","full",0.0269393397129794,0.159118870754791,0.000853163450780993,0.106453434660239,1.00857379862443,1.0001357636199,1.01708302439857,"1.01 (1, 1.02)"
"83",-0.307114496384568,"model 5","cvd","midwest","ndvi_summer","full",0.0249455287156719,0.274767457777641,-0.356006834242595,-0.258222158526541,0.919077279393396,0.906812937908866,0.931507491991759,"0.92 (0.91, 0.93)"
"84",-0.100078047567703,"model 5","cvd","midwest","occur_bs_1000m","full",0.0548707198486561,0.0322254268358965,-0.207622682276856,0.00746658714145002,0.996780137113002,0.993331603537827,1.0002406429075,"1 (0.99, 1)"
"85",-0.106586850959644,"model 5","res","west","park","full",0.0214908608413892,0.159118870754791,-0.148708164205529,-0.064465537713759,0.983183031459744,0.976615481375538,0.989794747047089,"0.98 (0.98, 0.99)"
"86",-0.318182363449334,"model 5","res","west","ndvi_summer","full",0.0414951688715084,0.274767457777641,-0.399511399969898,-0.23685332692877,0.916286528561423,0.89603775311407,0.936992888419357,"0.92 (0.9, 0.94)"
"87",-0.0969723076580099,"model 5","res","west","occur_bs_1000m","full",0.0587883347948612,0.0322254268358965,-0.212195326567021,0.0182507112510009,0.996879903643561,0.993185241532011,1.00058830994658,"1 (0.99, 1)"
"88",-0.112491241396879,"model 5","res","south","park","full",0.0237372339067702,0.159118870754791,-0.159015364946752,-0.0659671178470064,0.982259764834171,0.975015076230828,0.989558283900488,"0.98 (0.98, 0.99)"
"89",0.175195840788604,"model 5","res","south","ndvi_summer","full",0.0250618308233041,0.274767457777641,0.126075554988292,0.224316126588916,1.04931557236235,1.03524846398881,1.0635738266732,"1.05 (1.04, 1.06)"
"90",0.0598421267748902,"model 5","res","south","occur_bs_1000m","full",0.0303351551807648,0.0322254268358965,0.000386315155157572,0.119297938394623,1.00193029871065,1.00001244924826,1.0038518262738,"1 (1, 1)"
"91",0.0225979369492725,"model 5","res","northeast","park","full",0.024594863279353,0.159118870754791,-0.0256071092829461,0.0708029831814911,1.00360223070282,0.995933715502539,1.01132979212722,"1 (1, 1.01)"
"92",0.199335185284531,"model 5","res","northeast","ndvi_summer","full",0.0347615039614808,0.274767457777641,0.131203889471582,0.26746648109748,1.05629850666674,1.03670826026539,1.0762589418365,"1.06 (1.04, 1.08)"
